贵州茅台,0.07458
五粮液,0.14746
海康威视,0.01912
中国中免,0.0
招商银行,0.0
泸州老窖,0.0246
中国平安,0.09369
隆基股份,0.01452
美的集团,0.08153
长春高新,0.0
山西汾酒,0.01684
兴业银行,0.0
伊利股份,0.025
恒瑞医药,0.0232
智飞生物,0.0
三一重工,0.0
亿纬锂能,0.00099
万科A,0.0
平安银行,0.0
东方财富,0.08382
宁波银行,0.0
万华化学,0.00244
分众传媒,0.0
顺丰控股,0.0
汇川技术,0.0
爱尔眼科,0.03695
海尔智家,0.0
赣锋锂业,0.0
洋河股份,0.0
立讯精密,0.05211
紫金矿业,0.0
格力电器,0.00097
东方雨虹,0.02708
泰格医药,0.00205
京东方A,0.00195
中信证券,0.0
海大集团,0.0
荣盛石化,0.2711
兆易创新,0.0
华友钴业,0.0
紫光国微,0.0
