贵州茅台,0.16332
五粮液,0.0
海康威视,0.0
中国中免,0.10176
招商银行,0.01139
泸州老窖,0.0
中国平安,0.0
隆基股份,0.0
美的集团,0.0
长春高新,0.10873
山西汾酒,0.0
兴业银行,0.0
伊利股份,0.0
恒瑞医药,0.01055
智飞生物,0.0
三一重工,0.02366
亿纬锂能,0.0
万科A,0.0
平安银行,0.0
东方财富,0.0
宁波银行,0.05004
万华化学,0.06718
分众传媒,0.0
顺丰控股,0.0
汇川技术,0.0
爱尔眼科,0.0
海尔智家,0.0
赣锋锂业,0.0
洋河股份,0.0
立讯精密,0.06395
紫金矿业,0.0
格力电器,0.07445
东方雨虹,0.0
泰格医药,0.0
京东方A,0.0
中信证券,0.0
海大集团,0.0
荣盛石化,0.02525
兆易创新,0.29973
华友钴业,0.0
紫光国微,0.0
