Date,贵州茅台,五粮液,海康威视,中国中免,招商银行,泸州老窖,中国平安,隆基股份,美的集团,长春高新,山西汾酒,兴业银行,伊利股份,恒瑞医药,智飞生物,三一重工,亿纬锂能,万科A,平安银行,东方财富,宁波银行,万华化学,分众传媒,顺丰控股,汇川技术,爱尔眼科,海尔智家,赣锋锂业,洋河股份,立讯精密,紫金矿业,格力电器,东方雨虹,泰格医药,京东方A,中信证券,海大集团,荣盛石化,兆易创新,华友钴业,紫光国微
2016-08-19,289.9628601074219,33.22116470336914,15.792886734008789,22.123289108276367,16.471460342407227,29.142330169677734,30.984987258911133,8.634286880493164,24.591089248657227,50.81993103027344,20.35460090637207,13.637872695922852,15.740407943725586,16.278331756591797,16.611968994140625,5.135186672210693,21.529151916503906,21.222631454467773,9.05715274810791,8.253856658935547,11.58740234375,13.963180541992188,8.770326614379883,38.78738784790039,18.5900821685791,9.036131858825684,9.527579307556152,21.871784210205078,64.7755126953125,5.7202277183532715,3.17767071723938,16.988479614257812,8.486613273620605,21.8463077545166,2.280103921890259,15.690367698669434,14.807117462158203,3.4420974254608154,6.603151321411133,20.95854949951172,38.63557052612305
2016-08-22,290.7575988769531,33.39836883544922,15.567273139953613,21.79517936706543,16.533384323120117,29.701147079467773,30.931129455566406,8.701918601989746,24.202716827392578,50.81010055541992,20.402315139770508,13.595359802246094,15.898778915405273,16.3369140625,16.130889892578125,5.052361011505127,21.185434341430664,21.31756591796875,8.95238971710205,7.99094295501709,11.544618606567383,14.042109489440918,8.598468780517578,38.74829864501953,18.804428100585938,9.157301902770996,9.490578651428223,21.96269989013672,64.6484375,5.6451191902160645,3.141040563583374,16.988479614257812,8.600020408630371,21.924962997436523,2.280103921890259,15.532909393310547,15.112812995910645,3.4420974254608154,7.262749671936035,20.29564094543457,37.69105529785156
2016-08-23,290.3413391113281,32.96934509277344,15.786788940429688,21.819307327270508,16.50684356689453,29.738401412963867,31.272218704223633,8.623015403747559,24.388076782226562,50.854347229003906,20.173290252685547,13.680383682250977,15.872386932373047,16.175813674926758,16.219253540039062,5.043159008026123,20.367807388305664,21.31756591796875,8.95238971710205,7.994927883148193,11.59453296661377,14.077988624572754,8.526399612426758,38.79716491699219,18.67776870727539,9.136677742004395,9.490578651428223,21.56007194519043,65.0569076538086,5.840400218963623,3.150198221206665,16.988479614257812,8.505515098571777,21.584125518798828,2.308605194091797,15.56995677947998,15.170130729675293,3.4420974254608154,7.988667011260986,20.138002395629883,37.60157012939453
2016-08-24,288.8274841308594,32.670894622802734,15.975811004638672,21.959232330322266,16.471460342407227,29.226150512695312,30.814449310302734,8.544111251831055,24.0967960357666,51.4737434387207,20.316431045532227,13.654876708984375,15.775602340698242,16.13920021057129,16.28797721862793,4.978621006011963,20.404260635375977,20.704797744750977,8.980961799621582,7.994927883148193,11.508965492248535,14.06363582611084,8.543031692504883,39.87214660644531,19.116214752197266,9.061914443969727,9.481328964233398,21.592544555664062,64.72105407714844,5.7953362464904785,3.122725486755371,16.988479614257812,8.36186408996582,22.547645568847656,2.356107473373413,15.477333068847656,15.198790550231934,3.4420974254608154,8.788071632385254,20.056509017944336,37.87001419067383
2016-08-25,286.6798400878906,32.447059631347656,15.945326805114746,22.036434173583984,16.374155044555664,28.84429168701172,30.599021911621094,8.279221534729004,24.273330688476562,50.190704345703125,20.459569931030273,13.57835578918457,15.758003234863281,16.157508850097656,16.661060333251953,4.9048638343811035,20.4927921295166,20.31641960144043,8.990484237670898,7.871438026428223,11.423396110534668,13.755098342895508,8.398892402648926,39.59851837158203,18.853147506713867,9.069647789001465,9.444328308105469,21.48214340209961,64.3034896850586,5.783318996429443,3.076937437057495,16.988479614257812,8.312722206115723,22.3182373046875,2.318105697631836,15.560693740844727,15.198790550231934,3.4420974254608154,9.666340827941895,19.491409301757812,37.41267013549805
2016-08-26,285.20391845703125,32.24187469482422,15.847764015197754,22.205318450927734,16.40953826904297,28.881546020507812,30.599021911621094,8.476479530334473,24.02618408203125,49.88592529296875,20.345056533813477,13.54434585571289,15.758003234863281,16.16482925415039,17.034141540527344,4.923303127288818,20.362598419189453,19.755430221557617,9.000009536743164,7.875421524047852,11.416265487670898,13.891427993774414,8.432154655456543,40.653953552246094,18.658281326293945,9.046443939208984,9.462827682495117,21.397722244262695,64.02210235595703,5.873447895050049,3.086095094680786,16.988479614257812,8.41100788116455,21.911853790283203,2.327606201171875,15.495859146118164,15.151025772094727,3.4420974254608154,10.632437705993652,19.507728576660156,38.10862350463867
2016-08-29,290.9562683105469,32.185909271240234,15.73190975189209,22.214969635009766,16.161848068237305,28.797725677490234,30.751604080200195,8.521566390991211,23.876129150390625,49.27145004272461,20.259172439575195,13.552846908569336,14.807774543762207,16.249042510986328,16.926145553588867,4.932522296905518,20.31572723388672,19.77269172668457,8.97143840789795,7.9272074699401855,11.58027172088623,14.314773559570312,8.443243026733398,39.383522033691406,18.668025970458984,8.99746036529541,9.425827980041504,21.092504501342773,63.45022964477539,6.056711673736572,3.058622360229492,16.988479614257812,8.531976699829102,21.852861404418945,2.327606201171875,15.477333068847656,15.237001419067383,3.4420974254608154,11.695322036743164,19.306671142578125,39.520423889160156
2016-08-30,289.3762512207031,32.3911018371582,15.225804328918457,22.350069046020508,16.31222915649414,29.08644676208496,30.70673370361328,8.527202606201172,23.71725082397461,49.67454528808594,20.306886672973633,13.654876708984375,14.869359970092773,15.831648826599121,17.034141540527344,4.9048638343811035,20.419883728027344,19.556926727294922,9.019058227539062,7.955092430114746,11.865500450134277,14.637663841247559,8.509767532348633,37.96649169921875,18.77520179748535,9.108320236206055,9.536829948425293,21.118480682373047,63.5410041809082,6.071733474731445,3.058622360229492,16.988479614257812,8.694525718688965,22.87537384033203,2.337106704711914,15.588482856750488,15.609567642211914,3.4420974254608154,12.865750312805176,18.61656951904297,38.77475357055664
2016-08-31,293.472900390625,32.55897903442383,15.292880058288574,22.523775100708008,16.480308532714844,29.682519912719727,30.715707778930664,8.538475036621094,24.185062408447266,49.94491958618164,20.58362579345703,13.663378715515137,14.825369834899902,15.868261337280273,17.12250518798828,4.877204418182373,20.503210067749023,21.51607322692871,9.038105010986328,8.022812843322754,11.908285140991211,14.65201187133789,8.515312194824219,37.96649169921875,18.68751335144043,9.172770500183105,9.694080352783203,21.37824249267578,63.80424880981445,5.96958589553833,3.058622360229492,16.988479614257812,8.626481056213379,22.75739097595215,2.318105697631836,15.653316497802734,15.877052307128906,3.4420974254608154,14.152684211730957,19.339208602905273,38.29752731323242
2016-09-01,292.0726623535156,31.999387741088867,15.225804328918457,22.301820755004883,16.471460342407227,29.431053161621094,30.850341796875,8.656830787658691,24.246849060058594,49.35501480102539,20.221004486083984,13.637872695922852,14.693392753601074,15.948809623718262,17.544675827026367,4.821887016296387,20.268856048583984,20.230113983154297,9.000009536743164,7.88737154006958,11.78706169128418,14.479804039001465,8.454329490661621,38.81671142578125,18.51213264465332,9.064491271972656,9.573830604553223,21.06003761291504,63.4411506652832,6.03267765045166,3.0494651794433594,16.988479614257812,8.486613273620605,22.226472854614258,2.280103921890259,15.440284729003906,15.523591041564941,3.4420974254608154,15.568668365478516,18.74691390991211,37.83024597167969
